Title,Instructor,Rating,Reviews,Time,Duration,Venue,Location,Tags,Price
HIGH 45,Marni Wasserman,4.9,4687.0,6:00 pm,45,Mile High Run Club,Upper East Side,"Cardio, Running",11
Vinyasa All Levels,David Hollander,4.8,13262.0,6:00 pm,75,New York Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
Figure 4 Forty-Five (Open),Natasha Ashworth,4.8,16057.0,6:00 pm,45,Pure Yoga,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",11
Barre Fit,Will Taylor,4.8,6283.0,6:00 pm,55,The Yoga Room,Astoria,"Flexibility, Balance, Core, Abs, Pilates, Barre",12
Bachata Beginner,Victoria Henrich,4.9,365.0,6:00 pm,90,Salsa in Queens,Astoria,"Cardio, Flexibility, Balance, Dance",5
Bar Express,Marissa Vicario McFarland,4.7,410.0,6:00 pm,45,The Bar Method,Upper West Side,Barre,11
SPS (Strength.Power.Speed),Edgar Vicioso,4.9,4868.0,6:00 pm,60,Concrete Jungle Grit Strength and Conditioning,Upper East Side,"Cardio, Strength Training",8
Crank Power,Jay Reyes,4.7,15772.0,6:00 pm,45,Crank Cycling Studio,Upper East Side,"Cardio, Cycling, Strength Training",7
Vinyasa Flow,Jaime Ormont,4.8,1134.0,6:00 pm,60,The Happie House,Astoria,"Flexibility, Balance, Arms, Yoga",4
Zumba,Cesar,4.4,462.0,6:00 pm,60,24 Hour Fitness,Flatbush - Ditmas Park,"Cardio, Flexibility, Balance, Dance",6
Barre,LaToya Goree,4.6,4055.0,6:00 pm,50,Life In Motion Yoga,Upper West Side,"Flexibility, Balance, Core, Abs, Barre",5
Tone & Tempo (Total Body Pull),none,4.9,2299.0,6:00 pm,60,Sage Fit Astoria,Astoria,Strength Training,5
HIIT & Circuit training,Nick Robyn,5.0,586.0,6:00 pm,30,Ginja Ninja Athletics,Astoria,"Cardio, Strength Training",4
Yoga Open Level,Adrienne Neff,4.8,4125.0,6:00 pm,60,Harlem Yoga Studio,Harlem,"Flexibility, Balance, Arms, Yoga",4
PELOTON RESERVATION,PELOTON .,4.6,347.0,6:00 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Zumba (10 Crdts),Carissa CMascolo (em),4.5,292.0,6:00 pm,60,Alana Life & Fitness,Bay Ridge,"Cardio, Flexibility, Balance, Dance",8
Winter Youth Indoor Track,William Marshall,4.9,168.0,6:00 pm,90,Benswic,Harlem,Cycling,6
Pole Fitness,Wendy Traskos,4.6,854.0,6:00 pm,60,New York Pole Dancing,South Bronx,"Cardio, Flexibility, Balance, Dance",8
Open Level Vinyasa Flow,Andrea,4.8,3500.0,6:00 pm,75,Brahman Yoga,Harlem,"Flexibility, Balance, Arms, Yoga",3
Yoga- All Level,Juliann Calabrese,4.8,1949.0,6:00 pm,75,Zen and Yoga,Forest Hills,"Flexibility, Balance, Arms, Yoga",3
Pilates Essentials: Reformer/Tower,Masako Koga,4.7,3949.0,6:00 pm,60,Spencer Pilates Arts,Forest Hills,"Flexibility, Balance, Core, Abs, Pilates",5
Endurance Training,Coach Eddie,none,#VALUE!,6:00 pm,60,No Label Fitness LLC,,Strength Training,5
Weightlifting,Coach Eddie,none,#VALUE!,6:00 pm,60,No Label Fitness LLC,,Strength Training,4
YOGA: Hatha,Nyota Nayo,4.8,521.0,6:00 pm,75,Sweet Water Dance & Yoga,Concourse Village,"Flexibility, Balance, Arms, Yoga",4
Push Pedal 45,Holly H,4.8,1998.0,6:00 pm,45,Push Pedal NYC,Washington Heights,"Cardio, Cycling",6
Circuit Werq It (Heat One),none,4.2,7.0,6:00 pm,50,Train on Purpose Studio,Lyndhurst,"Cardio, Strength Training",3
CKO Kickboxing,Matt A,4.8,1225.0,6:00 pm,60,CKO Kickboxing,Sheepshead Bay,"Cardio, Arms, Boxing",8
Candlelight Slow Flow,Corinne Krupp,4.8,868.0,6:00 pm,90,Hot Spot Yoga,Sheepshead Bay,,6
Cardio Kickboxing,none,none,#VALUE!,6:00 pm,60,Rooftop Fitness Corp,Sheepshead Bay,"Cardio, Martial Arts, Boxing",6
CrossFit,none,4.9,7.0,6:00 pm,60,Brutalboxx,South Bronx,Strength Training,5
BellyDance Intermediate,none,4.6,7.0,6:00 pm,60,idance studio,Sheepshead Bay,"Cardio, Flexibility, Balance, Dance",5
Boxing,Matthew McQueen,4.7,12.0,6:00 pm,60,Untamed Boxing and Fitness,Lodi,"Cardio, Arms, Boxing",4
Strength Training,Matthew McQueen,4.7,12.0,6:00 pm,60,Untamed Boxing and Fitness,Lodi,Strength Training,4
HOT HAPPY HOUR FLOW,Michael Giaimo,4.9,82.0,6:00 pm,60,Good Vibes Yoga,,Yoga,3
Cycling,Katherine Castro,4.8,1711.0,6:00 pm,60,PRX NYC,Inwood,"Cardio, Cycling",6
Arms and Abs,Cliff Randall,4.8,1711.0,6:00 pm,60,PRX NYC,Inwood,"Abs, Strength Training",6
Vinyasa,Michelle Vanegas,4.9,1324.0,6:00 pm,60,Bread and Yoga,Inwood,"Flexibility, Balance, Arms, Yoga",6
Boot Camp,Ricky,4.8,212.0,6:00 pm,60,Raw Fitness,Lodi,Strength Training,3
Savage Boxing,Don Somerville,4.9,59.0,6:00 pm,60,Savage Boxing & Fitness,Hackensack,"Cardio, Arms, Boxing",6
Kickboxing,none,3.6,11.0,6:00 pm,60,Selfitness,,"Cardio, Arms, Boxing",3
CrossFit (Advanced),none,none,#VALUE!,6:00 pm,60,CrossFit Maplewood,Springfield Township,Strength Training,4
Flow,Rita Khorozian,4.7,795.0,6:00 pm,60,Fire Shaper,Tenafly,"Flexibility, Balance, Arms, Yoga",4
PULL MUSCLE + FAT BURN,Josh Krantz,4.9,651.0,6:00 pm,60,Better Body Bootcamp,Great Neck,Strength Training,3
Hip Hop,Brian Sykes,4.7,84.0,6:00 pm,60,DanceWarrior,West Orange,"Cardio, Flexibility, Balance, Dance",1
WOD,none,5.0,5.0,6:00 pm,60,Golden Phoenix CrossFit,Kenilworth,Strength Training,5
10th Planet Advanced,none,none,#VALUE!,6:00 pm,90,10th Planet Jiu Jitsu Woodbridge,Woodbridge,Martial Arts,3
Spirited Flow/Open Vinyasa-75 Min,Stephanie Gregory,4.7,409.0,6:00 pm,75,Bhakti Barn Yoga,Millburn,"Flexibility, Balance, Arms, Yoga",4
BLITZ,Christopher Jackson,4.6,28.0,6:00 pm,30,King Strength and Performance,Cranford,Strength Training,6
Kickboxing/Sculpt,none,5.0,34.0,6:00 pm,45,BC Kickboxing and Fitness,Elmont,"Cardio, Arms, Boxing",5
Group - X - Zumba,none,3.9,61.0,6:00 pm,60,No Body Denied,Springfield Township,"Cardio, Flexibility, Balance, Dance",3
Friday Night Yoga,Tracy Hart,4.8,48.0,6:00 pm,90,Aquarian Yoga Center,Westfield,"Flexibility, Balance, Arms, Yoga",3
Boxing 60,Pierre-Louis Xan,4.9,251.0,6:00 pm,60,TITLE Boxing Club,Wayne,"Cardio, Arms, Boxing",4
Hot Vinyasa,Derek Delisle,4.7,847.0,6:00 pm,60,Balance Yoga & Wellness,Larchmont,"Flexibility, Balance, Arms, Yoga",4
Tap,Eddie,none,#VALUE!,6:00 pm,60,Zawacki Dance & Workout,,Dance,4
Small Group Training,none,none,#VALUE!,6:00 pm,55,Relentless Strength & Performance,Mineola,Strength Training,9
CKO Kickboxing,none,4.8,34.0,6:00 pm,60,CKO Kickboxing,Yonkers,"Cardio, Arms, Boxing",5
SCULPT Full Body,Ann E,4.9,24090.0,6:10 pm,40,BODYROK,Flatiron,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",14
SHIAMAK SUMMER FUNK 2019 / EDISON / JUNIORS / MONDAY AND FRIDAY / 6.15 PM TO 7 PM,Lester Fernandes,none,#VALUE!,6:15 pm,45,Shiamak,Lower Manhattan,,7
Signature,Natalie Osborne,4.8,4123.0,6:15 pm,60,DanceBody,Tribeca,"Cardio, Flexibility, Balance, Dance",9
Heated Flow,Loren Yandoc,4.8,11949.0,6:15 pm,65,Yoga Vida,Tribeca,"Flexibility, Balance, Arms, Yoga",8
Open Flow,Lauren Logan,4.7,9506.0,6:15 pm,75,Sacred Sounds Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",7
HIGH 45,Jess Movold,4.9,64383.0,6:15 pm,45,Mile High Run Club,NoHo,"Cardio, Running",11
Cardio Capoeira,Leidy M,4.8,13000.0,6:15 pm,45,Crunch Gym,NoHo,,4
Diesel,Bryanna L,4.6,4878.0,6:15 pm,45,Crunch Gym,Financial District,Strength Training,4
Basics,Allie Gardner,4.8,26750.0,6:15 pm,65,Yoga Vida,Greenwich Village,"Flexibility, Balance, Arms, Yoga",10
Flywheel: Method 45,Rebecca Rockey,4.8,54347.0,6:15 pm,45,Flywheel Sports: Stadium Cycling,NoMad,"Cardio, Cycling",15
Barre Bootcamp,Marci O,4.8,6742.0,6:15 pm,45,Crunch Gym,Hoboken,"Flexibility, Balance, Core, Abs, Barre",6
Signature SESSION,Thea Hughes,4.8,26.0,6:15 pm,50,Session,Williamsburg,"Flexibility, Balance, Core, Pilates",10
Strong Flow,Melissa Carter,4.8,3594.0,6:15 pm,60,Loom Yoga Center,Williamsburg,"Flexibility, Balance, Arms, Yoga",5
UNHEATED - Open Flow,Jeff Vock,4.8,8205.0,6:15 pm,60,Surya Yoga Academy,Jersey City,"Flexibility, Balance, Arms, Yoga",4
Surya Hot Flow,Chip Hall,4.8,4649.0,6:15 pm,60,Surya Yoga Academy,Hoboken,"Flexibility, Balance, Arms, Yoga",5
Sacred Flow,Nakisha Henry,4.8,4049.0,6:15 pm,75,Sacred Brooklyn,Fort Greene,"Flexibility, Balance, Arms, Yoga",6
Boxing,Danny Montalvo,4.9,21623.0,6:15 pm,60,Title Boxing Club,Hell's Kitchen,"Cardio, Arms, Boxing",9
High Intensity Training,Gokhun Ozturk,4.8,1837.0,6:15 pm,45,Intrepid Gym,Hoboken,Strength Training,4
B|FIT (Grand Central),none,4.8,24469.0,6:15 pm,60,BRICK Grand Central,Midtown East,"Arms, Strength Training",9
POWER CAMP,Maryam Zadeh,4.9,3194.0,6:15 pm,60,HIIT BOX,Park Slope,,11
BURN,J B,4.9,2592.0,6:15 pm,60,Beyond Movement Fitness,Long Island City,Strength Training,7
Strong Vinyasa,Miriam Wolf,4.7,7531.0,6:15 pm,90,Park Slope Yoga Center,Park Slope,"Flexibility, Balance, Arms, Yoga",9
FlyBarre: Power 45,Liz Bustle,4.9,27610.0,6:15 pm,45,Flywheel Sports: Precision Training,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",14
Power Vinyasa PM - HOT,Laura Cresci,4.8,11385.0,6:15 pm,60,Earth Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",6
Beast,Margie,4.9,8413.0,6:15 pm,60,Beast Fitness Evolved,Park Slope,Strength Training,9
Ballet Body Barre,Gisella Quinteros,4.8,2838.0,6:15 pm,75,Ballet and Body,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",9
Diesel,Sonny T,4.8,3432.0,6:15 pm,30,Crunch Gym,Park Slope,"Cardio, Arms, Strength Training",4
All Flow,Nicholas Grubbs,4.8,3806.0,6:15 pm,60,Loom Yoga Center,Bushwick,"Flexibility, Balance, Arms, Yoga",5
Barre,Maya Musial,4.8,3806.0,6:15 pm,60,Loom Yoga Center,Bushwick,"Flexibility, Balance, Core, Abs, Barre",12
Kickboxing (All Levels),Mr. Phipps,4.7,605.0,6:15 pm,45,Valor Mixed Martial Arts,Upper West Side,,6
Candlelit Flow 2 w/ Music,Sierra Alea,4.6,6549.0,6:15 pm,60,YogaWorks,Upper East Side,"Yoga, Barre",8
Beg Hip Hop,Caleb Smith,4.8,14554.0,6:15 pm,90,Steps on Broadway,Upper West Side,"Cardio, Flexibility, Balance, Dance",5
Adv Beg Tap,Leonardo Sandoval,4.8,14554.0,6:15 pm,90,Steps on Broadway,Upper West Side,"Cardio, Flexibility, Balance, Dance",6
Party Ride,Douglas J,4.7,15286.0,6:15 pm,45,Crunch Gym,Upper West Side,"Cardio, Cycling",4
Yin & Restorative Yoga,Masako Miyakawa,4.8,6283.0,6:15 pm,60,The Yoga Room,Astoria,"Relaxation, Flexibility, Balance, Arms, Yoga",9
Vinyasa II,Elinor Cohen,4.8,9267.0,6:15 pm,60,Five Pillars Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
BA Total Body,Alanna Ojibway,4.9,24.0,6:15 pm,60,Bad Ass Academy,Bay Ridge,Strength Training,8
Bikram Yoga 90 min,Christina Henry,4.6,498.0,6:15 pm,90,Bikram Yoga Brooklyn,Bay Ridge,"Flexibility, Balance, Arms, Yoga",5
Flow,Argentina R,4.7,2631.0,6:15 pm,60,Unity Yoga,Harlem,"Flexibility, Balance, Arms, Yoga",8
Circuit Werq It (Heat Two),none,4.2,7.0,6:15 pm,50,Train on Purpose Studio,Lyndhurst,"Cardio, Strength Training",2
High Intensity Training,Dominick Cataudella,4.9,679.0,6:15 pm,45,Intrepid Gym Montclair,Montclair,Strength Training,4
Step Sculpt,none,none,#VALUE!,6:15 pm,60,Soma Health Club,,,1
Flow & Feast: Warm Flow & Potluck,Robin Wallace,4.9,33.0,6:15 pm,75,The Yoga Ground,West Orange,Yoga,3
Restorative Yoga,Meredith Pressler,4.6,66.0,6:15 pm,60,Verona Yoga,Verona,"Flexibility, Balance, Arms, Yoga",3
Hot Powerflow Vinyasa,Matthew Dwyer,4.8,1299.0,6:15 pm,75,Powerflow Yoga,Glen Rock,"Flexibility, Balance, Arms, Yoga",4
Cardio Kickboxing,none,4.8,65.0,6:15 pm,50,Lurie Fit,East Rockaway,"Cardio, Arms, Boxing",2
Pilates Reformer: Core Cult Jump,Jennifer Wolfe,4.9,26215.0,6:30 pm,50,New York Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates",13
Vinyasa,"Kajuan Douglas, Founder",4.9,609.0,6:30 pm,60,Merge New York,SoHo,"Relaxation, Flexibility, Balance, Arms, Yoga",7
cycle,PEBBLES,4.8,27559.0,6:30 pm,45,The Monster Cycle,SoHo,"Cardio, Cycling",9
YogaWorks 1-2,Celine Antoine,4.6,10972.0,6:30 pm,60,YogaWorks,SoHo,"Flexibility, Balance, Arms, Yoga",8
Boxing,Brandon Parris,4.5,1467.0,6:30 pm,50,UFC Gym,SoHo,"Cardio, Arms, Boxing",6
SKY TING Yoga,Kate Posch,4.8,17388.0,6:30 pm,60,SKY TING,Tribeca,"Flexibility, Balance, Arms, Yoga",12
Women's Strength and Conditioning,Luis Benitez,4.8,2439.0,6:30 pm,60,Soho Strength Lab,NoLita,Strength Training,8
AQUA INTVL - Coed,Alvina Brown,4.8,11336.0,6:30 pm,45,AQUA Studio NY,Tribeca,"Cardio, Cycling",20
LAND TONING | Butt / Legs - Coed,Ed Hall Jr.,4.8,11336.0,6:30 pm,45,AQUA Studio NY,Tribeca,Strength Training,12
Muay Thai Kickboxing,Jon Bianco,4.9,9587.0,6:30 pm,50,Hit House,NoLita,"Cardio, Arms, Martial Arts, Boxing",10
SOCA-N-WET,Nkenge S,4.8,13072.0,6:30 pm,45,Crunch Gym,Tribeca,Strength Training,5
modelFIT Sculpt,Abbey Woodfin,4.8,12931.0,6:30 pm,60,modelFIT,NoLita,"Cardio, Strength Training",9
Olaplex Blowout,none,4.8,544.0,6:30 pm,45,Glam+Go,Tribeca,,41
Sculpt Express,Julia Lumpkin,4.8,4123.0,6:30 pm,45,DanceBody,Tribeca,"Cardio, Flexibility, Balance, Dance",15
Pilates Reformer: Burnout,Meghan Gionta,4.9,37864.0,6:30 pm,50,New York Pilates,Bowery,"Flexibility, Balance, Core, Abs, Pilates",25
Mat 57,Katie Mitchell,4.9,59396.0,6:30 pm,60,Physique 57,SoHo,"Flexibility, Balance, Core, Abs, Barre",12
Switch Playground Class,Jeff Blue,4.9,36243.0,6:30 pm,60,Switch Playground USA,SoHo,Strength Training,10
Katonah Restorative,Kyle Henry,4.9,3927.0,6:30 pm,75,The Studio,Bowery,"Flexibility, Balance, Arms, Yoga",7
Overthrow Ring Work,Charlie,4.8,46649.0,6:30 pm,45,Overthrow Boxing Club,NoHo,"Cardio, Arms, Boxing",10
Kryo Body,none,4.9,61.0,6:30 pm,30,Kollectiv,East Village,,21
Kryo Facial or Kryo Local,none,4.9,61.0,6:30 pm,30,Kollectiv,East Village,,21
Pilates Reformer: Abs Arms Ass,"Talese Hunt, Training Manager",4.8,23958.0,6:30 pm,50,New York Pilates,Greenwich Village,"Flexibility, Balance, Core, Abs, Pilates",25
box + flow,Andrew Samuels,4.8,13792.0,6:30 pm,50,Box + Flow,NoHo,"Cardio, Flexibility, Balance, Arms, Yoga, Pilates, Boxing",9
FG60,Kelly Isaac,4.9,8430.0,6:30 pm,60,FIERCE GRACE LOWER EAST SIDE,Lower East Side,"Flexibility, Balance, Arms, Yoga",6
Full Body Friday,Derek Drescher,4.9,9241.0,6:30 pm,60,ConBody,Bowery,Strength Training,11
Intro & Conditioning,Gabriel Asher Hurtado,4.7,102.0,6:30 pm,30,New York Capoeira Center,Lower East Side,Martial Arts,3
Bout the Original,Steven Mandolfo,4.9,5442.0,6:30 pm,60,Bout Fight Club,Financial District,Boxing,8
Dharma Yoga 90 mins (Heated),Pablo Herrerias,4.7,8.0,6:30 pm,90,YogaCare,Lower Manhattan,Yoga,9
Pop Fridays!,Jasmine Di Angelo,4.8,42249.0,6:30 pm,45,Cyc Fitness,NoHo,"Cardio, Cycling",9
American Jiu Jitsu,John Ellis,5.0,48.0,6:30 pm,60,Sei Shin Dojo - American Jiu Jitsu / Pekiti Tersia Kali,East Village,Martial Arts,13
Kickboxing,none,4.8,153.0,6:30 pm,60,Ilovekickboxing,,Boxing,9
Flywheel: Method 45,Izzi Lynn,4.9,77035.0,6:30 pm,45,Flywheel Sports: Stadium Cycling,East Village,"Cardio, Cycling",14
barre3,Amanda Fruitt,4.8,34598.0,6:30 pm,60,barre3,West Village,"Flexibility, Balance, Core, Abs, Barre",10
All Levels,Douglass Stewart,4.7,7186.0,6:30 pm,70,ISHTA Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",7
Vinyasa | 2-3 w/Music,Megna Paula,4.8,3366.0,6:30 pm,75,The Shala Yoga House,Union Square,"Flexibility, Balance, Arms, Yoga",5
Beginner Ballet,Stephanie Godino,4.9,4907.0,6:30 pm,90,Joffrey Ballet School,Greenwich Village,"Cardio, Flexibility, Balance, Dance",12
Beginner Ballet II,Bill Waldinger,4.9,4907.0,6:30 pm,90,Joffrey Ballet School,Greenwich Village,"Cardio, Flexibility, Balance, Dance",8
Switch Playground Class,Zack Held,4.9,53792.0,6:30 pm,60,Switch Playground USA,Union Square,Strength Training,10
be-ginner - GYROTONIC Tower Class,Yuko Kodama,4.8,14106.0,6:30 pm,60,Body Evolutions NYC,East Village,"Flexibility, Balance, Core, Abs, Pilates",9
Team Ryde: James & Lauren,James Beggan,4.7,19708.0,6:30 pm,45,RYDE Cycle,Greenwich Village,"Cardio, Cycling",8
Jivamukti Open Level (Live Music Class),Jessica Stickler,4.8,6656.0,6:30 pm,90,Jivamukti Yoga School NYC,Greenwich Village,"Flexibility, Balance, Arms, Yoga",10
Pure Empower,Anna Zekan,4.8,7588.0,6:30 pm,45,Pure Barre,West Village,"Flexibility, Balance, Core, Abs, Barre",9
Pure Barre Classic,Hannah Dober,4.8,21092.0,6:30 pm,50,Pure Barre,Greenwich Village,"Flexibility, Balance, Core, Abs, Barre",10
Signature II,Sarah H. Hicks,4.9,37496.0,6:30 pm,60,Physique 57,Financial District,"Flexibility, Balance, Core, Abs, Barre",12
CITYROW,Lauren Burbank,4.8,10847.0,6:30 pm,50,CityRow,Greenwich Village,,9
Body Camp: LIFT,Joel Arias,4.9,22310.0,6:30 pm,60,Body Space Fitness,Union Square,Strength Training,8
Nicki Minaj + Ariana Grande,Hunter Foster,4.8,37118.0,6:30 pm,45,Cyc Fitness,Chelsea,"Cardio, Cycling",9
MVMT [Hip Hop],none,4.9,14.0,6:30 pm,60,MVMT Theory NYC,,Dance,6
Mind Body Bootcamp,Brian Delmonico,4.8,16920.0,6:30 pm,50,Circuit of Change - Union Square,Union Square,Strength Training,9
SHAKTIBARRE,Hannah Wray,4.9,370.0,6:30 pm,55,SHAKTIBARRE,DUMBO,Barre,9
SWERVE RIDE,Jason Tran,4.8,36236.0,6:30 pm,43,SWERVE Fitness,Flatiron,"Cardio, Cycling",10
Arms & Abs,Scott Leiendecker,4.8,27331.0,6:30 pm,50,Liftonic,Greenwich Village,"Arms, Strength Training",9
Signature FHIX,Brooke Emory,4.9,36782.0,6:30 pm,50,The Fhitting Room,Flatiron,Strength Training,12
SHADOWBOX - STANDARD,Sarah,4.9,8172.0,6:30 pm,45,Shadowbox,Flatiron,"Cardio, Arms, Boxing",18
SHADOWBOX - AFTER DARK,Rubie,4.9,3651.0,6:30 pm,60,Shadowbox,DUMBO,"Cardio, Arms, Boxing",18
Flow,Jessica Willis,4.8,14445.0,6:30 pm,65,Yoga Vida,DUMBO,"Flexibility, Balance, Arms, Yoga",8
Flywheel: Method 45,Seth Maynard,4.8,51036.0,6:30 pm,45,Flywheel Sports: Stadium Cycling,Chelsea,"Cardio, Cycling",14
WE HEART ARIANA GRANDE,MICHAEL,4.7,27458.0,6:30 pm,45,The Monster Cycle,Chelsea,,9
bodyART,Florian Fructuoso,4.8,6998.0,6:30 pm,60,Limelight Fitness,Flatiron,"Cardio, Flexibility, Balance, Arms, Yoga, Martial Arts, Strength Training",5
SLIDE,Becca Pace,4.8,10757.0,6:30 pm,50,Brrrn,Flatiron,Strength Training,8
Exhale Barre,Erin Carpenter,4.8,38192.0,6:30 pm,45,exhale,Flatiron,"Flexibility, Balance, Core, Abs, Barre",11
Vinyasa Yoga,Ambyr D,4.7,14833.0,6:30 pm,60,Crunch Gym,Chelsea,"Flexibility, Balance, Arms, Yoga",4
Flywheel: Tempo 45,Cedric Green,4.8,60835.0,6:30 pm,45,Flywheel Sports: Stadium Cycling,Flatiron,"Cardio, Cycling",14
Atmananda Open/ Advanced,John B Barboni,4.6,2900.0,6:30 pm,85,Atmananda East 23rd,Gramercy Park,"Flexibility, Balance, Arms, Yoga",5
STRENGTH HAPPY HOUR,Meg Hopkins,4.8,31848.0,6:30 pm,45,Uplift Studios,Flatiron,"Strength Training, Rowing",8
Dharma III | Intermediate,Kim DY RT Jeblick,4.7,2287.0,6:30 pm,75,Dharma Yoga New York Center,Flatiron,"Flexibility, Balance, Arms, Yoga",7
Muse,none,4.7,1338.0,6:30 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
NanoVi,none,4.7,1338.0,6:30 pm,30,HACKD Fitness,Chelsea,,4
Flow Yoga,Mikee R,4.8,13685.0,6:30 pm,60,Crunch Gym,Chelsea,"Flexibility, Balance, Arms, Yoga",4
Yoga Happy Hour,Anna Reeder,4.8,7008.0,6:30 pm,60,Just Like OM,NoMad,"Flexibility, Balance, Arms, Yoga",7
Reformer Group All Levels,Sifa Rachid,4.6,449.0,6:30 pm,60,BodyLine Pilates,NoMad,"Flexibility, Balance, Core, Abs, Pilates",11
Beginner Social Dance Class,Tatyana Bilych,4.7,455.0,6:30 pm,60,ABSolutions Fitness and Dance,NoMad,"Cardio, Flexibility, Balance, Dance",5
Beginner Club Hustle,Bibi Marie,4.7,455.0,6:30 pm,60,ABSolutions Fitness and Dance,NoMad,"Cardio, Flexibility, Balance, Dance",5
Inferno Hot Pilates,Kate Davies,4.8,5581.0,6:30 pm,60,YO BK Williamsburg,Williamsburg,"Flexibility, Balance, Core, Abs, Pilates",11
Intermediate Level Reformer,Heather Giesa,4.8,13383.0,6:30 pm,55,Brooklyn Heights Pilates,Brooklyn Heights,"Flexibility, Balance, Core, Abs, Pilates",9
SKY TING Yoga,Beth Cooke,4.9,7107.0,6:30 pm,60,SKY TING,Williamsburg,"Flexibility, Balance, Arms, Yoga",11
Exhale Barre+Cardio,Nefertiti Thomas,4.8,23930.0,6:30 pm,55,exhale,NoMad,"Flexibility, Balance, Core, Abs, Strength Training, Barre",11
Barre,Narissa Herndon,4.9,13959.0,6:30 pm,60,Xtend Barre,Brooklyn Heights,"Flexibility, Balance, Core, Abs, Barre",9
Candlelit Breathe & Restore,Patrick Franco,4.9,3936.0,6:30 pm,60,The Hudson Yoga Project,Hoboken,,4
Olaplex Blowout,none,4.7,351.0,6:30 pm,45,Glam+Go,NoMad,,41
Strength Training: Total Body,Lariscy Walker,4.8,7137.0,6:30 pm,45,Structure Personal Fitness: Murray Hill,Kips Bay,"Arms, Strength Training",8
Boot Camp,Alex Fell,5.0,10919.0,6:30 pm,60,Warrior Fitness Boot Camp,Williamsburg,Strength Training,11
Candlelit Restorative w/ Music,Tamar Samir,4.5,8249.0,6:30 pm,60,YogaWorks,Brooklyn Heights,"Flexibility, Balance, Arms, Yoga",8
POLE (Tricks & Climbs),Foxy Instructor,4.8,4542.0,6:30 pm,60,Foxy Fitness and Pole,Chelsea,"Cardio, Flexibility, Balance, Dance",10
EXOTIC FLOW POLE (Heels Optional),Hanna Fomenko,4.8,4542.0,6:30 pm,60,Foxy Fitness and Pole,Chelsea,"Cardio, Flexibility, Balance, Dance",6
Pure Barre,Norby Duran,4.9,16170.0,6:30 pm,50,Pure Barre,Williamsburg,"Flexibility, Balance, Core, Abs, Barre",9
Get Technical [Advanced | Reformer],Jamie Robinson,4.8,3188.0,6:30 pm,60,Physio Logic Pilates & Movement,Brooklyn Heights,Pilates,9
The Ride,John N,4.6,7758.0,6:30 pm,45,Crunch Gym,Kips Bay,"Cardio, Cycling",4
JM Vinyasa (Open Level),Samara Speller,4.8,1404.0,6:30 pm,90,Lighthouse Yoga School,Williamsburg,"Flexibility, Balance, Arms, Yoga",6
WeFlowHard Vinyasa Yoga,Molly Rice,4.9,31023.0,6:30 pm,60,Y7 Studio,Williamsburg,"Flexibility, Balance, Arms, Yoga",9
Flywheel: Method 45,Jason Ostrander,4.9,41823.0,6:30 pm,45,Flywheel Sports: Stadium Cycling,Williamsburg,"Cardio, Cycling",14
Bar Express,Danielle Tamburro,4.9,9783.0,6:30 pm,45,The Bar Method,Williamsburg,"Flexibility, Balance, Core, Abs, Barre",10
Ringwork,DuShane,4.9,24208.0,6:30 pm,45,Overthrow Boxing Club,Williamsburg,"Cardio, Arms, Boxing",10
Bar Express,JosÌ© Rivera Jr.,4.8,18915.0,6:30 pm,45,The Bar Method,Cobble Hill,"Flexibility, Balance, Core, Abs, Barre",10
Training Day,Johnny Garcia,4.9,11330.0,6:30 pm,60,The Training Lab,Midtown,Strength Training,9
Flow + Yin,Kate Kuss,4.8,20258.0,6:30 pm,75,Tangerine,Boerum Hill,"Flexibility, Balance, Arms, Yoga",13
"Midtown: USHER RATCHET FITNESS! / 500 EIGHTH AVE, 3RD FLOOR",Nikki Cherry,4.7,8634.0,6:30 pm,60,Banana Skirt Productions,Garment District,,6
Pure Barre,Gillian Brett,4.9,6234.0,6:30 pm,50,Pure Barre,Greenpoint,"Flexibility, Balance, Core, Abs, Barre",9
ROADxSTRENGTH,Kim McAuliffe,4.8,31891.0,6:30 pm,50,EverybodyFights,Midtown East,,11
BAGSxBEATS,Mindy Lai,4.8,31891.0,6:30 pm,50,EverybodyFights,Midtown East,"Cardio, Arms, Boxing",10
FIGHTxSPARRING - Members Only,Alan Licon,4.8,31891.0,6:30 pm,60,EverybodyFights,Midtown East,"Cardio, Arms, Boxing",13
[Level 2] Dance Cardio Flow w/ Sarah Wolff @ Ripley Grier,Sarah Wolff,4.5,96.0,6:30 pm,60,AiM Wellness NYC,Garment District,,6
